"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","trigger_times","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","bonus"
"","1621","89","5656","0","","poldrack-single-stim","72","326319","0.0-72.0","discount_fixed","320806,321487,322167,322846,323526,324206,324887,325567,326246","<div class = dd-stim><div class = amtbox style = ""color:white"">$44</div><br><br><div class = delbox style = ""color:white"">143 days</div></div>","89,71","4000","","20","44","143","larger_later",""
"","1362","89","4908","0","","poldrack-single-stim","73","331233","0.0-73.0","discount_fixed","326926,327607,328286,328968,329647,330329,331007","<div class = dd-stim><div class = amtbox style = ""color:white"">$23</div><br><br><div class = delbox style = ""color:white"">110 days</div></div>","89,71","4000","","20","23","110","larger_later",""
"","2681","89","4636","0","","poldrack-single-stim","74","335875","0.0-74.0","discount_fixed","331687,332367,333046,333726,334407,335087,335766","<div class = dd-stim><div class = amtbox style = ""color:white"">$65</div><br><br><div class = delbox style = ""color:white"">156 days</div></div>","89,71","4000","","20","65","156","larger_later",""
"","2397","71","4500","0","","poldrack-single-stim","75","340379","0.0-75.0","discount_fixed","336446,337126,337806,338486,339166,339845","<div class = dd-stim><div class = amtbox style = ""color:white"">$22</div><br><br><div class = delbox style = ""color:white"">27 days</div></div>","89,71","4000","","20","22","27","smaller_sooner",""
"","1813","71","4500","0","","poldrack-single-stim","76","344884","0.0-76.0","discount_fixed","340526,341206,341887,342566,343246,343926,344606","<div class = dd-stim><div class = amtbox style = ""color:white"">$50</div><br><br><div class = delbox style = ""color:white"">59 days</div></div>","89,71","4000","","20","50","59","smaller_sooner",""
"","1782","71","5112","0","","poldrack-single-stim","77","350002","0.0-77.0","discount_fixed","345286,345966,346647,347326,348006,348686,349368","<div class = dd-stim><div class = amtbox style = ""color:white"">$85</div><br><br><div class = delbox style = ""color:white"">129 days</div></div>","89,71","4000","","20","85","129","smaller_sooner",""
"","1187","71","6132","0","","poldrack-single-stim","78","356141","0.0-78.0","discount_fixed","350046,350726,351407,352087,352767,353447,354126,354807,355487","<div class = dd-stim><div class = amtbox style = ""color:white"">$66</div><br><br><div class = delbox style = ""color:white"">58 days</div></div>","89,71","4000","","20","66","58","smaller_sooner",""
"","1647","89","4840","0","","poldrack-single-stim","79","360987","0.0-79.0","discount_fixed","356166,356847,357527,358207,358887,359568,360246,360926","<div class = dd-stim><div class = amtbox style = ""color:white"">$49</div><br><br><div class = delbox style = ""color:white"">172 days</div></div>","89,71","4000","","20","49","172","larger_later",""
"","1539","71","4568","0","","poldrack-single-stim","80","365561","0.0-80.0","discount_fixed","361606,362286,362965,363646,364326,365006","<div class = dd-stim><div class = amtbox style = ""color:white"">$73</div><br><br><div class = delbox style = ""color:white"">44 days</div></div>","89,71","4000","","20","73","44","smaller_sooner",""
"","1058","71","4704","0","","poldrack-single-stim","81","370270","0.0-81.0","discount_fixed","365686,366366,367046,367726,368406,369086,369768","<div class = dd-stim><div class = amtbox style = ""color:white"">$58</div><br><br><div class = delbox style = ""color:white"">73 days</div></div>","89,71","4000","","20","58","73","smaller_sooner",""
"","1455","71","5860","0","","poldrack-single-stim","82","376135","0.0-82.0","discount_fixed","370446,371127,371807,372487,373167,373847,374527,375207,375887","<div class = dd-stim><div class = amtbox style = ""color:white"">$71</div><br><br><div class = delbox style = ""color:white"">76 days</div></div>","89,71","4000","","20","71","76","smaller_sooner",""
"","1339","71","4636","0","","poldrack-single-stim","83","380777","0.0-83.0","discount_fixed","376567,377246,377926,378606,379286,379967,380647","<div class = dd-stim><div class = amtbox style = ""color:white"">$67</div><br><br><div class = delbox style = ""color:white"">74 days</div></div>","89,71","4000","","20","67","74","smaller_sooner",""
"","-1","-1","7500","1000","rest_block","poldrack-single-stim","84","388282","0.0-84.0","discount_fixed","381327,382006,382686,383367,384047,384727,385407,386087,386767,387446,388126","<div class = centerbox><div class = center-text>In this next block of trials<br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br>Next run will start in a moment</div></div>","none","7500","","","","","",""
"","1764","71","5316","0","","poldrack-single-stim","85","394607","0.0-85.0","discount_fixed","388806,389486,390167,390847,391526,392206,392886,393567,394246","<div class = dd-stim><div class = amtbox style = ""color:white"">$29</div><br><br><div class = delbox style = ""color:white"">58 days</div></div>","89,71","4000","","20","29","58","smaller_sooner",""
"","1539","71","4976","0","","poldrack-single-stim","86","399588","0.0-86.0","discount_fixed","394927,395606,396287,396967,397647,398327,399007","<div class = dd-stim><div class = amtbox style = ""color:white"">$39</div><br><br><div class = delbox style = ""color:white"">104 days</div></div>","89,71","4000","","20","39","104","smaller_sooner",""
"","1244","89","4568","0","","poldrack-single-stim","87","404161","0.0-87.0","discount_fixed","399687,400368,401046,401727,402407,403086,403767","<div class = dd-stim><div class = amtbox style = ""color:white"">$33</div><br><br><div class = delbox style = ""color:white"">103 days</div></div>","89,71","4000","","20","33","103","larger_later",""
"","1728","89","5520","0","","poldrack-single-stim","88","409687","0.0-88.0","discount_fixed","404447,405126,405807,406487,407167,407847,408527,409207","<div class = dd-stim><div class = amtbox style = ""color:white"">$33</div><br><br><div class = delbox style = ""color:white"">78 days</div></div>","89,71","4000","","20","33","78","larger_later",""
"","1932","71","5588","0","","poldrack-single-stim","89","415281","0.0-89.0","discount_fixed","409886,410568,411247,411927,412607,413287,413967,414646","<div class = dd-stim><div class = amtbox style = ""color:white"">$74</div><br><br><div class = delbox style = ""color:white"">52 days</div></div>","89,71","4000","","20","74","52","smaller_sooner",""
"","1710","89","5792","0","","poldrack-single-stim","90","421078","0.0-90.0","discount_fixed","415327,416007,416687,417367,418047,418727,419406,420087,420767","<div class = dd-stim><div class = amtbox style = ""color:white"">$28</div><br><br><div class = delbox style = ""color:white"">132 days</div></div>","89,71","4000","","20","28","132","larger_later",""
"","1607","89","4568","0","","poldrack-single-stim","91","425652","0.0-91.0","discount_fixed","421447,422127,422807,423487,424167,424847,425526","<div class = dd-stim><div class = amtbox style = ""color:white"">$28</div><br><br><div class = delbox style = ""color:white"">59 days</div></div>","89,71","4000","","20","28","59","larger_later",""
"","1754","89","5112","0","","poldrack-single-stim","92","430768","0.0-92.0","discount_fixed","426206,426887,427567,428247,428927,429606,430286","<div class = dd-stim><div class = amtbox style = ""color:white"">$28</div><br><br><div class = delbox style = ""color:white"">163 days</div></div>","89,71","4000","","20","28","163","larger_later",""
"","1498","71","4500","0","","poldrack-single-stim","93","435273","0.0-93.0","discount_fixed","430967,431646,432327,433007,433687,434366,435047","<div class = dd-stim><div class = amtbox style = ""color:white"">$32</div><br><br><div class = delbox style = ""color:white"">74 days</div></div>","89,71","4000","","20","32","74","smaller_sooner",""
"","1199","71","4840","0","","poldrack-single-stim","94","440118","0.0-94.0","discount_fixed","435727,436407,437086,437767,438447,439127,439807","<div class = dd-stim><div class = amtbox style = ""color:white"">$57</div><br><br><div class = delbox style = ""color:white"">89 days</div></div>","89,71","4000","","20","57","89","smaller_sooner",""
"","1275","71","4568","0","","poldrack-single-stim","95","444692","0.0-95.0","discount_fixed","440486,441166,441847,442526,443207,443886,444567","<div class = dd-stim><div class = amtbox style = ""color:white"">$70</div><br><br><div class = delbox style = ""color:white"">108 days</div></div>","89,71","4000","","20","70","108","smaller_sooner",""
"","1763","71","5384","0","","poldrack-single-stim","96","450082","0.0-96.0","discount_fixed","445247,445927,446606,447287,447966,448647,449327,450006","<div class = dd-stim><div class = amtbox style = ""color:white"">$72</div><br><br><div class = delbox style = ""color:white"">95 days</div></div>","89,71","4000","","20","72","95","smaller_sooner",""
"","1473","71","5044","0","","poldrack-single-stim","97","455131","0.0-97.0","discount_fixed","450687,451368,452047,452726,453406,454086,454766","<div class = dd-stim><div class = amtbox style = ""color:white"">$30</div><br><br><div class = delbox style = ""color:white"">36 days</div></div>","89,71","4000","","20","30","36","smaller_sooner",""
"","1665","71","4704","0","","poldrack-single-stim","98","459840","0.0-98.0","discount_fixed","455447,456126,456806,457487,458166,458847,459527","<div class = dd-stim><div class = amtbox style = ""color:white"">$41</div><br><br><div class = delbox style = ""color:white"">129 days</div></div>","89,71","4000","","20","41","129","smaller_sooner",""
"","1179","71","4908","0","","poldrack-single-stim","99","464754","0.0-99.0","discount_fixed","460208,460887,461568,462247,462927,463607,464288","<div class = dd-stim><div class = amtbox style = ""color:white"">$78</div><br><br><div class = delbox style = ""color:white"">129 days</div></div>","89,71","4000","","20","78","129","smaller_sooner",""
"","996","71","4908","0","","poldrack-single-stim","100","469667","0.0-100.0","discount_fixed","464967,465648,466328,467006,467686,468366,469046","<div class = dd-stim><div class = amtbox style = ""color:white"">$71</div><br><br><div class = delbox style = ""color:white"">88 days</div></div>","89,71","4000","","20","71","88","smaller_sooner",""
"","1670","89","4840","0","","poldrack-single-stim","101","474508","0.0-101.0","discount_fixed","469727,470406,471087,471768,472446,473127,473807,474486","<div class = dd-stim><div class = amtbox style = ""color:white"">$65</div><br><br><div class = delbox style = ""color:white"">159 days</div></div>","89,71","4000","","20","65","159","larger_later",""
"","1549","89","5112","0","","poldrack-single-stim","102","479624","0.0-102.0","discount_fixed","475166,475847,476527,477206,477887,478567,479247","<div class = dd-stim><div class = amtbox style = ""color:white"">$24</div><br><br><div class = delbox style = ""color:white"">125 days</div></div>","89,71","4000","","20","24","125","larger_later",""
"","1220","71","5112","0","","poldrack-single-stim","103","484742","0.0-103.0","discount_fixed","479927,480607,481286,481968,482646,483327,484007,484687","<div class = dd-stim><div class = amtbox style = ""color:white"">$58</div><br><br><div class = delbox style = ""color:white"">36 days</div></div>","89,71","4000","","20","58","36","smaller_sooner",""
"","1354","71","4704","0","","poldrack-single-stim","104","489448","0.0-104.0","discount_fixed","485368,486047,486727,487408,488087,488767,489447","<div class = dd-stim><div class = amtbox style = ""color:white"">$63</div><br><br><div class = delbox style = ""color:white"">37 days</div></div>","89,71","4000","","20","63","37","smaller_sooner",""
"","948","71","4840","0","","poldrack-single-stim","105","494294","0.0-105.0","discount_fixed","490127,490808,491488,492169,492847,493528,494207","<div class = dd-stim><div class = amtbox style = ""color:white"">$75</div><br><br><div class = delbox style = ""color:white"">41 days</div></div>","89,71","4000","","20","75","41","smaller_sooner",""
"","887","71","4840","0","","poldrack-single-stim","106","499141","0.0-106.0","discount_fixed","494887,495566,496247,496927,497607,498287,498966","<div class = dd-stim><div class = amtbox style = ""color:white"">$45</div><br><br><div class = delbox style = ""color:white"">72 days</div></div>","89,71","4000","","20","45","72","smaller_sooner",""
"","1767","89","6880","0","","poldrack-single-stim","107","506026","0.0-107.0","discount_fixed","499647,500327,501007,501687,502368,503047,503727,504407,505087,505767","<div class = dd-stim><div class = amtbox style = ""color:white"">$25</div><br><br><div class = delbox style = ""color:white"">74 days</div></div>","89,71","4000","","20","25","74","larger_later",""
"","1398","71","4568","0","","poldrack-single-stim","108","510599","0.0-108.0","discount_fixed","506447,507127,507807,508487,509167,509847,510527","<div class = dd-stim><div class = amtbox style = ""color:white"">$65</div><br><br><div class = delbox style = ""color:white"">137 days</div></div>","89,71","4000","","20","65","137","smaller_sooner",""
"","1573","71","4772","0","","poldrack-single-stim","109","515377","0.0-109.0","discount_fixed","511208,511888,512568,513248,513928,514608,515288","<div class = dd-stim><div class = amtbox style = ""color:white"">$49</div><br><br><div class = delbox style = ""color:white"">140 days</div></div>","89,71","4000","","20","49","140","smaller_sooner",""
"","1410","71","7016","0","","poldrack-single-stim","110","522399","0.0-110.0","discount_fixed","515968,516648,517328,518007,518688,519366,520047,520726,521407,522087","<div class = dd-stim><div class = amtbox style = ""color:white"">$67</div><br><br><div class = delbox style = ""color:white"">103 days</div></div>","89,71","4000","","20","67","103","smaller_sooner",""
"","1878","71","4704","0","","poldrack-single-stim","111","527108","0.0-111.0","discount_fixed","522767,523446,524127,524807,525486,526167,526847","<div class = dd-stim><div class = amtbox style = ""color:white"">$69</div><br><br><div class = delbox style = ""color:white"">172 days</div></div>","89,71","4000","","20","69","172","smaller_sooner",""
"","1650","71","5180","0","","poldrack-single-stim","112","532290","0.0-112.0","discount_fixed","527527,528207,528886,529567,530247,530927,531607,532287","<div class = dd-stim><div class = amtbox style = ""color:white"">$66</div><br><br><div class = delbox style = ""color:white"">71 days</div></div>","89,71","4000","","20","66","71","smaller_sooner",""
"","1285","71","5044","0","","poldrack-single-stim","113","537339","0.0-113.0","discount_fixed","532967,533647,534327,535007,535687,536367,537047","<div class = dd-stim><div class = amtbox style = ""color:white"">$71</div><br><br><div class = delbox style = ""color:white"">176 days</div></div>","89,71","4000","","20","71","176","smaller_sooner",""
"","1174","71","5316","0","","poldrack-single-stim","114","542660","0.0-114.0","discount_fixed","537727,538407,539087,539768,540448,541128,541808,542487","<div class = dd-stim><div class = amtbox style = ""color:white"">$31</div><br><br><div class = delbox style = ""color:white"">76 days</div></div>","89,71","4000","","20","31","76","smaller_sooner",""
"","2093","71","4568","0","","poldrack-single-stim","115","547233","0.0-115.0","discount_fixed","543169,543848,544528,545208,545887,546567","<div class = dd-stim><div class = amtbox style = ""color:white"">$43</div><br><br><div class = delbox style = ""color:white"">19 days</div></div>","89,71","4000","","20","43","19","smaller_sooner",""
"","1589","71","4636","0","","poldrack-single-stim","116","551875","0.0-116.0","discount_fixed","547246,547927,548607,549287,549966,550647,551327","<div class = dd-stim><div class = amtbox style = ""color:white"">$60</div><br><br><div class = delbox style = ""color:white"">124 days</div></div>","89,71","4000","","20","60","124","smaller_sooner",""
"","1018","71","4908","0","","poldrack-single-stim","117","556787","0.0-117.0","discount_fixed","552007,552687,553367,554047,554727,555407,556087,556767","<div class = dd-stim><div class = amtbox style = ""color:white"">$27</div><br><br><div class = delbox style = ""color:white"">142 days</div></div>","89,71","4000","","20","27","142","smaller_sooner",""
"","1494","89","4500","0","","poldrack-single-stim","118","561292","0.0-118.0","discount_fixed","557448,558128,558807,559488,560167,560847","<div class = dd-stim><div class = amtbox style = ""color:white"">$25</div><br><br><div class = delbox style = ""color:white"">70 days</div></div>","89,71","4000","","20","25","70","larger_later",""
"","2137","71","4976","0","","poldrack-single-stim","119","566273","0.0-119.0","discount_fixed","561527,562208,562888,563568,564248,564928,565608","<div class = dd-stim><div class = amtbox style = ""color:white"">$44</div><br><br><div class = delbox style = ""color:white"">92 days</div></div>","89,71","4000","","20","44","92","smaller_sooner",""
"","968","71","4908","0","","poldrack-single-stim","120","571187","0.0-120.0","discount_fixed","566289,566967,567648,568328,569007,569687,570367,571048","<div class = dd-stim><div class = amtbox style = ""color:white"">$41</div><br><br><div class = delbox style = ""color:white"">27 days</div></div>","89,71","4000","","20","41","27","smaller_sooner",""
"","991","71","4568","0","","poldrack-single-stim","121","575761","0.0-121.0","discount_fixed","571728,572407,573087,573768,574447,575126","<div class = dd-stim><div class = amtbox style = ""color:white"">$64</div><br><br><div class = delbox style = ""color:white"">89 days</div></div>","89,71","4000","","20","64","89","smaller_sooner",""
"","1823","71","4500","0","","poldrack-single-stim","122","580266","0.0-122.0","discount_fixed","575807,576487,577167,577847,578527,579207,579887","<div class = dd-stim><div class = amtbox style = ""color:white"">$78</div><br><br><div class = delbox style = ""color:white"">108 days</div></div>","89,71","4000","","20","78","108","smaller_sooner",""
