,Unnamed: 0,Unnamed: 0.1,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
4420,4420,113,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",762.0,#1F45FC,2.0,color,stay,,10229,stim,2.0,poldrack-single-stim,s524
4421,4421,116,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",413.0,#1F45FC,2.0,magnitude,switch,,13133,stim,3.0,poldrack-single-stim,s524
4422,4422,119,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",682.0,orange,1.0,color,switch,,15374,stim,4.0,poldrack-single-stim,s524
4423,4423,122,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",505.0,orange,9.0,magnitude,switch,,18279,stim,5.0,poldrack-single-stim,s524
4424,4424,125,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",476.0,orange,9.0,color,switch,,21318,stim,6.0,poldrack-single-stim,s524
4425,4425,128,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",410.0,#1F45FC,6.0,color,stay,,24630,stim,7.0,poldrack-single-stim,s524
4426,4426,131,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",627.0,#1F45FC,4.0,magnitude,switch,,27670,stim,8.0,poldrack-single-stim,s524
4427,4427,134,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1414.0,orange,7.0,color,switch,,29775,stim,9.0,poldrack-single-stim,s524
4428,4428,137,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",575.0,orange,2.0,magnitude,switch,,32816,stim,10.0,poldrack-single-stim,s524
4429,4429,140,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",461.0,orange,6.0,magnitude,stay,,35992,stim,11.0,poldrack-single-stim,s524
4430,4430,143,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",396.0,#1F45FC,7.0,color,switch,,38897,stim,12.0,poldrack-single-stim,s524
4431,4431,146,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",519.0,#1F45FC,6.0,magnitude,switch,,42208,stim,13.0,poldrack-single-stim,s524
4432,4432,149,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",713.0,#1F45FC,1.0,magnitude,stay,,44313,stim,14.0,poldrack-single-stim,s524
4433,4433,152,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",692.0,#1F45FC,9.0,color,switch,,46553,stim,15.0,poldrack-single-stim,s524
4434,4434,155,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",737.0,#1F45FC,9.0,magnitude,switch,,49065,stim,16.0,poldrack-single-stim,s524
4435,4435,158,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",614.0,orange,8.0,color,switch,,51304,stim,17.0,poldrack-single-stim,s524
4436,4436,161,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",554.0,orange,4.0,magnitude,switch,,54617,stim,18.0,poldrack-single-stim,s524
4437,4437,164,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",439.0,#1F45FC,9.0,color,switch,,57659,stim,19.0,poldrack-single-stim,s524
4438,4438,167,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",464.0,orange,9.0,color,stay,,60563,stim,20.0,poldrack-single-stim,s524
4439,4439,170,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",698.0,#1F45FC,8.0,color,stay,,62939,stim,21.0,poldrack-single-stim,s524
4440,4440,173,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",998.0,orange,6.0,magnitude,switch,,65043,stim,22.0,poldrack-single-stim,s524
4441,4441,176,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",584.0,#1F45FC,3.0,color,switch,,67419,stim,23.0,poldrack-single-stim,s524
4442,4442,179,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",529.0,orange,1.0,color,stay,,70595,stim,24.0,poldrack-single-stim,s524
4443,4443,182,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",442.0,#1F45FC,1.0,color,stay,,74452,stim,25.0,poldrack-single-stim,s524
4444,4444,185,900.0,False,71.0,Color,stay,test,twobytwo,89.0,"89,71",645.0,#1F45FC,1.0,color,stay,,78036,stim,26.0,poldrack-single-stim,s524
4445,4445,188,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",487.0,orange,1.0,color,stay,,81079,stim,27.0,poldrack-single-stim,s524
4446,4446,191,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",473.0,#1F45FC,9.0,color,stay,,84255,stim,28.0,poldrack-single-stim,s524
4447,4447,194,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",737.0,#1F45FC,3.0,color,stay,,86630,stim,29.0,poldrack-single-stim,s524
4448,4448,197,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",709.0,orange,2.0,magnitude,switch,,88870,stim,30.0,poldrack-single-stim,s524
4449,4449,200,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",478.0,orange,3.0,magnitude,stay,,92184,stim,31.0,poldrack-single-stim,s524
4450,4450,203,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",602.0,#1F45FC,7.0,magnitude,stay,,95224,stim,32.0,poldrack-single-stim,s524
4451,4451,206,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",626.0,#1F45FC,7.0,magnitude,stay,,97465,stim,33.0,poldrack-single-stim,s524
4452,4452,209,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",724.0,#1F45FC,2.0,magnitude,stay,,99569,stim,34.0,poldrack-single-stim,s524
4453,4453,212,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",1001.0,#1F45FC,6.0,magnitude,stay,,101673,stim,35.0,poldrack-single-stim,s524
4454,4454,215,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",522.0,orange,3.0,magnitude,stay,,104578,stim,36.0,poldrack-single-stim,s524
4455,4455,218,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",724.0,orange,6.0,magnitude,stay,,106682,stim,37.0,poldrack-single-stim,s524
4456,4456,221,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",465.0,#1F45FC,7.0,magnitude,stay,,109585,stim,38.0,poldrack-single-stim,s524
4457,4457,224,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",808.0,#1F45FC,3.0,magnitude,stay,,111962,stim,39.0,poldrack-single-stim,s524
4458,4458,227,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",544.0,#1F45FC,4.0,magnitude,stay,,115274,stim,40.0,poldrack-single-stim,s524
4459,4459,230,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",630.0,#1F45FC,3.0,magnitude,stay,,117378,stim,41.0,poldrack-single-stim,s524
4460,4460,233,100.0,False,71.0,Orange-Blue,,test,twobytwo,89.0,"89,71",881.0,#1F45FC,2.0,color,switch,,119618,stim,42.0,poldrack-single-stim,s524
4461,4461,236,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",838.0,orange,9.0,color,stay,,121722,stim,43.0,poldrack-single-stim,s524
4462,4462,239,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",705.0,#1F45FC,9.0,magnitude,switch,,123962,stim,44.0,poldrack-single-stim,s524
4463,4463,242,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",557.0,orange,8.0,color,switch,,127410,stim,45.0,poldrack-single-stim,s524
4464,4464,245,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",954.0,orange,6.0,magnitude,switch,,130194,stim,46.0,poldrack-single-stim,s524
4465,4465,248,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",505.0,#1F45FC,1.0,magnitude,stay,,134186,stim,47.0,poldrack-single-stim,s524
4466,4466,251,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",504.0,#1F45FC,1.0,magnitude,stay,,137226,stim,48.0,poldrack-single-stim,s524
4467,4467,254,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",924.0,#1F45FC,1.0,magnitude,stay,,139875,stim,49.0,poldrack-single-stim,s524
4468,4468,257,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",779.0,orange,7.0,magnitude,stay,,141979,stim,50.0,poldrack-single-stim,s524
4469,4469,260,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",422.0,orange,1.0,color,switch,,145020,stim,51.0,poldrack-single-stim,s524
4470,4470,263,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",704.0,#1F45FC,7.0,magnitude,switch,,147124,stim,52.0,poldrack-single-stim,s524
4471,4471,266,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",506.0,#1F45FC,2.0,color,switch,,150436,stim,53.0,poldrack-single-stim,s524
4472,4472,269,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",829.0,#1F45FC,2.0,color,stay,,152540,stim,54.0,poldrack-single-stim,s524
4473,4473,272,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",597.0,#1F45FC,9.0,color,stay,,154644,stim,55.0,poldrack-single-stim,s524
4474,4474,275,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",539.0,orange,7.0,magnitude,switch,,157547,stim,56.0,poldrack-single-stim,s524
4475,4475,278,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",1017.0,orange,4.0,magnitude,stay,,160331,stim,57.0,poldrack-single-stim,s524
4476,4476,281,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",635.0,#1F45FC,8.0,magnitude,stay,,162707,stim,58.0,poldrack-single-stim,s524
4477,4477,284,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",497.0,orange,7.0,magnitude,stay,,166021,stim,59.0,poldrack-single-stim,s524
4478,4478,287,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",982.0,#1F45FC,7.0,magnitude,stay,,169348,stim,60.0,poldrack-single-stim,s524
4479,4479,290,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",537.0,orange,2.0,color,switch,,172660,stim,61.0,poldrack-single-stim,s524
4480,4480,293,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",676.0,orange,9.0,magnitude,switch,,175580,stim,62.0,poldrack-single-stim,s524
4481,4481,296,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",596.0,orange,4.0,color,switch,,178893,stim,63.0,poldrack-single-stim,s524
4482,4482,299,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",834.0,#1F45FC,4.0,magnitude,switch,,181933,stim,64.0,poldrack-single-stim,s524
4483,4483,302,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",456.0,orange,9.0,magnitude,stay,,184974,stim,65.0,poldrack-single-stim,s524
4484,4484,305,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",728.0,orange,2.0,magnitude,stay,,187077,stim,66.0,poldrack-single-stim,s524
4485,4485,308,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",805.0,orange,4.0,magnitude,stay,,189182,stim,67.0,poldrack-single-stim,s524
4486,4486,311,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",572.0,#1F45FC,6.0,color,switch,,192359,stim,68.0,poldrack-single-stim,s524
4487,4487,314,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",940.0,orange,4.0,magnitude,switch,,195672,stim,69.0,poldrack-single-stim,s524
4488,4488,317,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",525.0,orange,1.0,color,switch,,198576,stim,70.0,poldrack-single-stim,s524
4489,4489,320,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",464.0,#1F45FC,9.0,color,stay,,201617,stim,71.0,poldrack-single-stim,s524
4490,4490,323,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",747.0,orange,4.0,magnitude,switch,,203722,stim,72.0,poldrack-single-stim,s524
4491,4491,326,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",620.0,orange,3.0,color,switch,,207034,stim,73.0,poldrack-single-stim,s524
4492,4492,329,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",592.0,orange,3.0,color,stay,,210212,stim,74.0,poldrack-single-stim,s524
4493,4493,332,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",829.0,orange,9.0,magnitude,switch,,212316,stim,75.0,poldrack-single-stim,s524
4494,4494,335,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",614.0,orange,6.0,magnitude,stay,,215492,stim,76.0,poldrack-single-stim,s524
4495,4495,338,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",409.0,#1F45FC,4.0,color,switch,,218396,stim,77.0,poldrack-single-stim,s524
4496,4496,341,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1173.0,#1F45FC,4.0,magnitude,switch,,220500,stim,78.0,poldrack-single-stim,s524
4497,4497,344,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",543.0,orange,8.0,magnitude,stay,,223676,stim,79.0,poldrack-single-stim,s524
4498,4498,345,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,233678,rest_block,,poldrack-single-stim,s524
4499,4499,350,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1112.0,#1F45FC,9.0,color,stay,,239421,stim,0.0,poldrack-single-stim,s524
4500,4500,353,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",902.0,#1F45FC,6.0,magnitude,switch,,241524,stim,1.0,poldrack-single-stim,s524
4501,4501,356,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",749.0,#1F45FC,2.0,magnitude,stay,,243629,stim,2.0,poldrack-single-stim,s524
4502,4502,359,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",450.0,#1F45FC,2.0,color,switch,,246533,stim,3.0,poldrack-single-stim,s524
4503,4503,362,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",585.0,orange,1.0,magnitude,switch,,248636,stim,4.0,poldrack-single-stim,s524
4504,4504,365,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",392.0,orange,9.0,color,switch,,251540,stim,5.0,poldrack-single-stim,s524
4505,4505,368,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",477.0,orange,9.0,magnitude,switch,,254580,stim,6.0,poldrack-single-stim,s524
4506,4506,371,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",629.0,#1F45FC,6.0,magnitude,stay,,257485,stim,7.0,poldrack-single-stim,s524
4507,4507,374,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",440.0,#1F45FC,4.0,color,switch,,260390,stim,8.0,poldrack-single-stim,s524
4508,4508,377,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",959.0,orange,7.0,magnitude,switch,,262630,stim,9.0,poldrack-single-stim,s524
4509,4509,380,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",520.0,orange,2.0,color,switch,,265534,stim,10.0,poldrack-single-stim,s524
4510,4510,383,900.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",745.0,orange,6.0,color,stay,,268575,stim,11.0,poldrack-single-stim,s524
4511,4511,386,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",438.0,#1F45FC,7.0,magnitude,switch,,272159,stim,12.0,poldrack-single-stim,s524
4512,4512,389,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",445.0,#1F45FC,6.0,color,switch,,275335,stim,13.0,poldrack-single-stim,s524
4513,4513,392,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",813.0,#1F45FC,1.0,color,stay,,277576,stim,14.0,poldrack-single-stim,s524
4514,4514,395,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",763.0,#1F45FC,9.0,magnitude,switch,,279681,stim,15.0,poldrack-single-stim,s524
4515,4515,398,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",683.0,#1F45FC,9.0,color,switch,,281920,stim,16.0,poldrack-single-stim,s524
4516,4516,401,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",649.0,orange,8.0,magnitude,switch,,284704,stim,17.0,poldrack-single-stim,s524
4517,4517,404,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",873.0,orange,4.0,color,switch,,287880,stim,18.0,poldrack-single-stim,s524
4518,4518,407,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",544.0,#1F45FC,9.0,magnitude,switch,,290785,stim,19.0,poldrack-single-stim,s524
4519,4519,410,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",570.0,orange,9.0,magnitude,stay,,293689,stim,20.0,poldrack-single-stim,s524
4520,4520,413,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",789.0,#1F45FC,8.0,magnitude,stay,,295929,stim,21.0,poldrack-single-stim,s524
4521,4521,416,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",744.0,orange,6.0,color,switch,,298032,stim,22.0,poldrack-single-stim,s524
4522,4522,419,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",710.0,#1F45FC,3.0,magnitude,switch,,300138,stim,23.0,poldrack-single-stim,s524
4523,4523,422,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",476.0,orange,1.0,magnitude,stay,,303043,stim,24.0,poldrack-single-stim,s524
4524,4524,425,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",564.0,#1F45FC,1.0,magnitude,stay,,306219,stim,25.0,poldrack-single-stim,s524
4525,4525,428,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",459.0,#1F45FC,1.0,magnitude,stay,,309531,stim,26.0,poldrack-single-stim,s524
4526,4526,431,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",443.0,orange,1.0,magnitude,stay,,312435,stim,27.0,poldrack-single-stim,s524
4527,4527,434,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",529.0,#1F45FC,9.0,magnitude,stay,,315339,stim,28.0,poldrack-single-stim,s524
4528,4528,437,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",625.0,#1F45FC,3.0,magnitude,stay,,317443,stim,29.0,poldrack-single-stim,s524
4529,4529,440,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",711.0,orange,2.0,color,switch,,319820,stim,30.0,poldrack-single-stim,s524
4530,4530,443,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",459.0,orange,3.0,color,stay,,322860,stim,31.0,poldrack-single-stim,s524
4531,4531,446,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",428.0,#1F45FC,7.0,color,stay,,325763,stim,32.0,poldrack-single-stim,s524
4532,4532,449,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",579.0,#1F45FC,7.0,color,stay,,328411,stim,33.0,poldrack-single-stim,s524
4533,4533,452,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",663.0,#1F45FC,2.0,color,stay,,330787,stim,34.0,poldrack-single-stim,s524
4534,4534,455,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",877.0,#1F45FC,6.0,color,stay,,333165,stim,35.0,poldrack-single-stim,s524
4535,4535,458,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",440.0,orange,3.0,color,stay,,336069,stim,36.0,poldrack-single-stim,s524
4536,4536,461,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",708.0,orange,6.0,color,stay,,338173,stim,37.0,poldrack-single-stim,s524
4537,4537,464,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",491.0,#1F45FC,7.0,color,stay,,341213,stim,38.0,poldrack-single-stim,s524
4538,4538,467,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",609.0,#1F45FC,3.0,color,stay,,343317,stim,39.0,poldrack-single-stim,s524
4539,4539,470,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",463.0,#1F45FC,4.0,color,stay,,346356,stim,40.0,poldrack-single-stim,s524
4540,4540,473,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",589.0,#1F45FC,3.0,color,stay,,348733,stim,41.0,poldrack-single-stim,s524
4541,4541,476,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",731.0,#1F45FC,2.0,magnitude,switch,,350972,stim,42.0,poldrack-single-stim,s524
4542,4542,479,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",948.0,orange,9.0,magnitude,stay,,353349,stim,43.0,poldrack-single-stim,s524
4543,4543,482,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",945.0,#1F45FC,9.0,color,switch,,355452,stim,44.0,poldrack-single-stim,s524
4544,4544,485,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",499.0,orange,8.0,magnitude,switch,,359174,stim,45.0,poldrack-single-stim,s524
4545,4545,488,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",768.0,orange,6.0,color,switch,,361685,stim,46.0,poldrack-single-stim,s524
4546,4546,491,900.0,False,71.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",624.0,#1F45FC,1.0,color,stay,,364589,stim,47.0,poldrack-single-stim,s524
4547,4547,494,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",755.0,#1F45FC,1.0,color,stay,,368037,stim,48.0,poldrack-single-stim,s524
4548,4548,497,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",649.0,#1F45FC,1.0,color,stay,,370278,stim,49.0,poldrack-single-stim,s524
4549,4549,500,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",770.0,orange,7.0,color,stay,,372381,stim,50.0,poldrack-single-stim,s524
4550,4550,503,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",558.0,orange,1.0,magnitude,switch,,375286,stim,51.0,poldrack-single-stim,s524
4551,4551,506,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",825.0,#1F45FC,7.0,color,switch,,377526,stim,52.0,poldrack-single-stim,s524
4552,4552,509,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",604.0,#1F45FC,2.0,magnitude,switch,,380566,stim,53.0,poldrack-single-stim,s524
4553,4553,512,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",983.0,#1F45FC,2.0,magnitude,stay,,382942,stim,54.0,poldrack-single-stim,s524
4554,4554,515,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",666.0,#1F45FC,9.0,magnitude,stay,,386270,stim,55.0,poldrack-single-stim,s524
4555,4555,518,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",788.0,orange,7.0,color,switch,,389175,stim,56.0,poldrack-single-stim,s524
4556,4556,521,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",635.0,orange,4.0,color,stay,,391278,stim,57.0,poldrack-single-stim,s524
4557,4557,524,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",744.0,#1F45FC,8.0,color,stay,,393655,stim,58.0,poldrack-single-stim,s524
4558,4558,527,900.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",610.0,orange,7.0,color,stay,,396695,stim,59.0,poldrack-single-stim,s524
4559,4559,530,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",616.0,#1F45FC,7.0,color,stay,,398799,stim,60.0,poldrack-single-stim,s524
4560,4560,533,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",526.0,orange,2.0,magnitude,switch,,401703,stim,61.0,poldrack-single-stim,s524
4561,4561,536,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",850.0,orange,9.0,color,switch,,403807,stim,62.0,poldrack-single-stim,s524
4562,4562,539,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",559.0,orange,4.0,magnitude,switch,,407391,stim,63.0,poldrack-single-stim,s524
4563,4563,542,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",645.0,#1F45FC,4.0,color,switch,,410295,stim,64.0,poldrack-single-stim,s524
4564,4564,545,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",580.0,orange,9.0,color,stay,,413471,stim,65.0,poldrack-single-stim,s524
4565,4565,548,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",773.0,orange,2.0,color,stay,,415575,stim,66.0,poldrack-single-stim,s524
4566,4566,551,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",647.0,orange,4.0,color,stay,,417952,stim,67.0,poldrack-single-stim,s524
4567,4567,554,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",553.0,#1F45FC,6.0,magnitude,switch,,421808,stim,68.0,poldrack-single-stim,s524
4568,4568,557,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",699.0,orange,4.0,color,switch,,424713,stim,69.0,poldrack-single-stim,s524
4569,4569,560,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",522.0,orange,1.0,magnitude,switch,,427617,stim,70.0,poldrack-single-stim,s524
