,Unnamed: 0,Unnamed: 0.1,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
206,206,135,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",995,,107046,probe,23.0,poldrack-single-stim,s130
207,207,138,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1118,,111733,probe,24.0,poldrack-single-stim,s130
208,208,141,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",981,,116012,probe,25.0,poldrack-single-stim,s130
209,209,144,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",776,,120019,probe,26.0,poldrack-single-stim,s130
210,210,147,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",854,,124025,probe,27.0,poldrack-single-stim,s130
211,211,150,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",829,,128166,probe,28.0,poldrack-single-stim,s130
212,212,153,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",996,,132852,probe,29.0,poldrack-single-stim,s130
213,213,156,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",936,,137673,probe,30.0,poldrack-single-stim,s130
214,214,159,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",920,,141815,probe,31.0,poldrack-single-stim,s130
215,215,162,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",891,,146501,probe,32.0,poldrack-single-stim,s130
216,216,165,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",863,,151050,probe,33.0,poldrack-single-stim,s130
217,217,168,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",796,,155328,probe,34.0,poldrack-single-stim,s130
218,218,171,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",925,,159333,probe,35.0,poldrack-single-stim,s130
219,219,174,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",579,,164019,probe,36.0,poldrack-single-stim,s130
220,220,177,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",874,,168976,probe,37.0,poldrack-single-stim,s130
221,221,180,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",791,,173118,probe,38.0,poldrack-single-stim,s130
222,222,183,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1260,,177531,probe,39.0,poldrack-single-stim,s130
223,223,184,,,,,dot_pattern_expectancy,-1.0,none,-1,,185034,rest_block,,poldrack-single-stim,s130
224,224,188,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",969,,192315,probe,0.0,poldrack-single-stim,s130
225,225,191,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",863,,196322,probe,1.0,poldrack-single-stim,s130
226,226,194,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1000,,201280,probe,2.0,poldrack-single-stim,s130
227,227,197,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",911,,205558,probe,3.0,poldrack-single-stim,s130
228,228,200,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1096,,209973,probe,4.0,poldrack-single-stim,s130
229,229,203,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1115,,214387,probe,5.0,poldrack-single-stim,s130
230,230,206,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1202,,219480,probe,6.0,poldrack-single-stim,s130
231,231,209,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",618,,223486,probe,7.0,poldrack-single-stim,s130
232,232,212,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",879,,227492,probe,8.0,poldrack-single-stim,s130
233,233,215,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",882,,231497,probe,9.0,poldrack-single-stim,s130
234,234,218,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",889,,235639,probe,10.0,poldrack-single-stim,s130
235,235,221,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",865,,240189,probe,11.0,poldrack-single-stim,s130
236,236,224,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",863,,244468,probe,12.0,poldrack-single-stim,s130
237,237,227,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",822,,249562,probe,13.0,poldrack-single-stim,s130
238,238,230,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",923,,253569,probe,14.0,poldrack-single-stim,s130
239,239,233,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",860,,258527,probe,15.0,poldrack-single-stim,s130
240,240,236,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",848,,262670,probe,16.0,poldrack-single-stim,s130
241,241,239,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",926,,266811,probe,17.0,poldrack-single-stim,s130
242,242,242,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",862,,270816,probe,18.0,poldrack-single-stim,s130
243,243,245,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",970,,274958,probe,19.0,poldrack-single-stim,s130
244,244,248,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",900,,278964,probe,20.0,poldrack-single-stim,s130
245,245,251,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",718,,283651,probe,21.0,poldrack-single-stim,s130
246,246,254,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",686,,287658,probe,22.0,poldrack-single-stim,s130
247,247,257,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1054,,292073,probe,23.0,poldrack-single-stim,s130
248,248,260,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",900,,296215,probe,24.0,poldrack-single-stim,s130
249,249,263,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",904,,300357,probe,25.0,poldrack-single-stim,s130
250,250,266,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",851,,304498,probe,26.0,poldrack-single-stim,s130
251,251,269,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",935,,308504,probe,27.0,poldrack-single-stim,s130
252,252,272,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",849,,313053,probe,28.0,poldrack-single-stim,s130
253,253,275,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1018,,317738,probe,29.0,poldrack-single-stim,s130
254,254,278,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1064,,321880,probe,30.0,poldrack-single-stim,s130
255,255,281,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",950,,326158,probe,31.0,poldrack-single-stim,s130
256,256,284,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",967,,330163,probe,32.0,poldrack-single-stim,s130
257,257,287,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",940,,334577,probe,33.0,poldrack-single-stim,s130
258,258,290,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1064,,339127,probe,34.0,poldrack-single-stim,s130
259,259,293,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,343271,probe,35.0,poldrack-single-stim,s130
260,260,296,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1110,,347549,probe,36.0,poldrack-single-stim,s130
261,261,299,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",847,,351692,probe,37.0,poldrack-single-stim,s130
262,262,302,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",915,,355971,probe,38.0,poldrack-single-stim,s130
263,263,305,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",924,,359977,probe,39.0,poldrack-single-stim,s130
264,264,306,,,,,dot_pattern_expectancy,-1.0,none,-1,,367479,rest_block,,poldrack-single-stim,s130
265,265,310,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",385,,374624,probe,0.0,poldrack-single-stim,s130
266,266,313,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",971,,378630,probe,1.0,poldrack-single-stim,s130
267,267,316,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1267,,383180,probe,2.0,poldrack-single-stim,s130
268,268,319,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",947,,387457,probe,3.0,poldrack-single-stim,s130
269,269,322,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",855,,391599,probe,4.0,poldrack-single-stim,s130
270,270,325,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",722,,395740,probe,5.0,poldrack-single-stim,s130
271,271,328,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1286,,399746,probe,6.0,poldrack-single-stim,s130
272,272,331,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",912,,403751,probe,7.0,poldrack-single-stim,s130
273,273,334,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1309,,408300,probe,8.0,poldrack-single-stim,s130
274,274,337,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",899,,413258,probe,9.0,poldrack-single-stim,s130
275,275,340,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1262,,417672,probe,10.0,poldrack-single-stim,s130
276,276,343,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,,421680,probe,11.0,poldrack-single-stim,s130
277,277,346,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1174,,426094,probe,12.0,poldrack-single-stim,s130
278,278,349,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",954,,430779,probe,13.0,poldrack-single-stim,s130
279,279,352,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",682,,434786,probe,14.0,poldrack-single-stim,s130
280,280,355,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",474,,439201,probe,15.0,poldrack-single-stim,s130
281,281,358,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",455,,444023,probe,16.0,poldrack-single-stim,s130
282,282,361,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",975,,448846,probe,17.0,poldrack-single-stim,s130
283,283,364,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",863,,452989,probe,18.0,poldrack-single-stim,s130
284,284,367,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",979,,456995,probe,19.0,poldrack-single-stim,s130
285,285,370,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",759,,461409,probe,20.0,poldrack-single-stim,s130
286,286,373,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1110,,465416,probe,21.0,poldrack-single-stim,s130
287,287,376,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1239,,470238,probe,22.0,poldrack-single-stim,s130
288,288,379,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1089,,474245,probe,23.0,poldrack-single-stim,s130
289,289,382,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1348,,479475,probe,24.0,poldrack-single-stim,s130
290,290,385,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1081,,483482,probe,25.0,poldrack-single-stim,s130
291,291,388,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",937,,487625,probe,26.0,poldrack-single-stim,s130
292,292,391,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",896,,491767,probe,27.0,poldrack-single-stim,s130
293,293,394,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1012,,496048,probe,28.0,poldrack-single-stim,s130
294,294,397,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",682,,500327,probe,29.0,poldrack-single-stim,s130
295,295,400,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",892,,504333,probe,30.0,poldrack-single-stim,s130
296,296,403,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",946,,509291,probe,31.0,poldrack-single-stim,s130
297,297,406,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",995,,513432,probe,32.0,poldrack-single-stim,s130
298,298,409,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1378,,517573,probe,33.0,poldrack-single-stim,s130
299,299,412,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1046,,521579,probe,34.0,poldrack-single-stim,s130
300,300,415,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1044,,525587,probe,35.0,poldrack-single-stim,s130
301,301,418,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1224,,530408,probe,36.0,poldrack-single-stim,s130
302,302,421,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1096,,534957,probe,37.0,poldrack-single-stim,s130
303,303,424,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",879,,541412,probe,38.0,poldrack-single-stim,s130
304,304,427,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",885,,545554,probe,39.0,poldrack-single-stim,s130
305,305,428,,,,,dot_pattern_expectancy,-1.0,none,-1,,553055,rest_block,,poldrack-single-stim,s130
306,306,432,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1355,,560202,probe,0.0,poldrack-single-stim,s130
307,307,435,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",906,,564344,probe,1.0,poldrack-single-stim,s130
308,308,438,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1159,,568350,probe,2.0,poldrack-single-stim,s130
309,309,441,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",888,,572356,probe,3.0,poldrack-single-stim,s130
310,310,444,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1087,,576771,probe,4.0,poldrack-single-stim,s130
311,311,447,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1073,,580913,probe,5.0,poldrack-single-stim,s130
312,312,450,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1136,,585462,probe,6.0,poldrack-single-stim,s130
313,313,453,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1118,,589740,probe,7.0,poldrack-single-stim,s130
314,314,456,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",880,,593745,probe,8.0,poldrack-single-stim,s130
315,315,459,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1200,,598430,probe,9.0,poldrack-single-stim,s130
316,316,462,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",814,,602437,probe,10.0,poldrack-single-stim,s130
317,317,465,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",531,,608619,probe,11.0,poldrack-single-stim,s130
318,318,468,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",927,,612762,probe,12.0,poldrack-single-stim,s130
319,319,471,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1044,,616904,probe,13.0,poldrack-single-stim,s130
320,320,474,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",989,,620909,probe,14.0,poldrack-single-stim,s130
321,321,477,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1000,,625323,probe,15.0,poldrack-single-stim,s130
322,322,480,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",863,,629464,probe,16.0,poldrack-single-stim,s130
323,323,483,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1264,,633470,probe,17.0,poldrack-single-stim,s130
324,324,486,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",926,,637884,probe,18.0,poldrack-single-stim,s130
325,325,489,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",846,,642569,probe,19.0,poldrack-single-stim,s130
326,326,492,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",831,,646847,probe,20.0,poldrack-single-stim,s130
327,327,495,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",735,,650852,probe,21.0,poldrack-single-stim,s130
328,328,498,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",660,,654858,probe,22.0,poldrack-single-stim,s130
329,329,501,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",869,,659407,probe,23.0,poldrack-single-stim,s130
330,330,504,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",920,,664773,probe,24.0,poldrack-single-stim,s130
331,331,507,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",428,,668778,probe,25.0,poldrack-single-stim,s130
332,332,510,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",648,,673056,probe,26.0,poldrack-single-stim,s130
333,333,513,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",873,,677334,probe,27.0,poldrack-single-stim,s130
334,334,516,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",844,,682699,probe,28.0,poldrack-single-stim,s130
335,335,519,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",702,,686977,probe,29.0,poldrack-single-stim,s130
336,336,522,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1357,,691118,probe,30.0,poldrack-single-stim,s130
337,337,525,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",750,,696076,probe,31.0,poldrack-single-stim,s130
338,338,528,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",976,,700219,probe,32.0,poldrack-single-stim,s130
339,339,531,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",957,,704225,probe,33.0,poldrack-single-stim,s130
340,340,534,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",949,,708367,probe,34.0,poldrack-single-stim,s130
341,341,537,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",950,,712509,probe,35.0,poldrack-single-stim,s130
342,342,540,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",917,,717194,probe,36.0,poldrack-single-stim,s130
343,343,543,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",848,,721201,probe,37.0,poldrack-single-stim,s130
344,344,546,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",623,,725343,probe,38.0,poldrack-single-stim,s130
345,345,549,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",877,,729486,probe,39.0,poldrack-single-stim,s130
346,346,7,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",471,,-87261,probe,0.0,poldrack-single-stim,s172
347,347,11,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",359,,-81751,probe,1.0,poldrack-single-stim,s172
348,348,15,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",576,,-77241,probe,2.0,poldrack-single-stim,s172
349,349,19,AX,0.0,89.0,practice,dot_pattern_expectancy,71.0,"89,71",576,,-72334,probe,3.0,poldrack-single-stim,s172
350,350,23,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",707,,-67627,probe,4.0,poldrack-single-stim,s172
351,351,27,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",753,,-63118,probe,5.0,poldrack-single-stim,s172
352,352,31,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",431,,-57811,probe,6.0,poldrack-single-stim,s172
353,353,35,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",260,,-53304,probe,7.0,poldrack-single-stim,s172
354,354,39,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",430,,-48797,probe,8.0,poldrack-single-stim,s172
355,355,43,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",262,,-44291,probe,9.0,poldrack-single-stim,s172
356,356,66,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,,7692,probe,0.0,poldrack-single-stim,s172
357,357,69,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",465,,12514,probe,1.0,poldrack-single-stim,s172
358,358,72,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1064,,16657,probe,2.0,poldrack-single-stim,s172
359,359,75,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",344,,21071,probe,3.0,poldrack-single-stim,s172
360,360,78,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",338,,27117,probe,4.0,poldrack-single-stim,s172
361,361,81,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",282,,31261,probe,5.0,poldrack-single-stim,s172
362,362,84,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",359,,35267,probe,6.0,poldrack-single-stim,s172
363,363,87,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",419,,39273,probe,7.0,poldrack-single-stim,s172
364,364,90,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",374,,43553,probe,8.0,poldrack-single-stim,s172
365,365,93,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",272,,48512,probe,9.0,poldrack-single-stim,s172
366,366,96,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,,52927,probe,10.0,poldrack-single-stim,s172
367,367,99,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",302,,57070,probe,11.0,poldrack-single-stim,s172
368,368,102,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",482,,61076,probe,12.0,poldrack-single-stim,s172
369,369,105,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",455,,65220,probe,13.0,poldrack-single-stim,s172
370,370,108,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",430,,69361,probe,14.0,poldrack-single-stim,s172
371,371,111,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",243,,74319,probe,15.0,poldrack-single-stim,s172
372,372,114,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",444,,78325,probe,16.0,poldrack-single-stim,s172
373,373,117,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",249,,82332,probe,17.0,poldrack-single-stim,s172
374,374,120,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,,86473,probe,18.0,poldrack-single-stim,s172
375,375,123,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",457,,90615,probe,19.0,poldrack-single-stim,s172
376,376,126,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",516,,94756,probe,20.0,poldrack-single-stim,s172
377,377,129,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",403,,98761,probe,21.0,poldrack-single-stim,s172
378,378,132,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",464,,102770,probe,22.0,poldrack-single-stim,s172
379,379,135,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",423,,107047,probe,23.0,poldrack-single-stim,s172
380,380,138,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",474,,111734,probe,24.0,poldrack-single-stim,s172
381,381,141,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",313,,116013,probe,25.0,poldrack-single-stim,s172
382,382,144,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",370,,120018,probe,26.0,poldrack-single-stim,s172
383,383,147,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",455,,124024,probe,27.0,poldrack-single-stim,s172
384,384,150,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",455,,128165,probe,28.0,poldrack-single-stim,s172
385,385,153,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",666,,132851,probe,29.0,poldrack-single-stim,s172
386,386,156,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",610,,137672,probe,30.0,poldrack-single-stim,s172
387,387,159,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",259,,141814,probe,31.0,poldrack-single-stim,s172
388,388,162,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",254,,146499,probe,32.0,poldrack-single-stim,s172
389,389,165,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",527,,151048,probe,33.0,poldrack-single-stim,s172
390,390,168,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",380,,155326,probe,34.0,poldrack-single-stim,s172
391,391,171,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",420,,159331,probe,35.0,poldrack-single-stim,s172
392,392,174,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,,164017,probe,36.0,poldrack-single-stim,s172
393,393,177,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",476,,168977,probe,37.0,poldrack-single-stim,s172
394,394,180,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",564,,173118,probe,38.0,poldrack-single-stim,s172
395,395,183,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",368,,177532,probe,39.0,poldrack-single-stim,s172
396,396,184,,,,,dot_pattern_expectancy,-1.0,none,-1,,185035,rest_block,,poldrack-single-stim,s172
