,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_word,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
110,incongruent,1.0,71.0,test,stroop,71,"89,71,82",787,blue,red,,149999,stim,67.0,poldrack-single-stim,s546
111,incongruent,1.0,71.0,test,stroop,71,"89,71,82",462,blue,green,,152001,stim,68.0,poldrack-single-stim,s546
112,incongruent,1.0,82.0,test,stroop,82,"89,71,82",881,green,blue,,154140,stim,69.0,poldrack-single-stim,s546
113,congruent,1.0,71.0,test,stroop,71,"89,71,82",502,blue,blue,,157094,stim,70.0,poldrack-single-stim,s546
114,incongruent,1.0,82.0,test,stroop,82,"89,71,82",916,green,blue,,159096,stim,71.0,poldrack-single-stim,s546
115,incongruent,1.0,82.0,test,stroop,82,"89,71,82",1029,green,red,,161370,stim,72.0,poldrack-single-stim,s546
116,incongruent,1.0,89.0,test,stroop,89,"89,71,82",787,red,blue,,163372,stim,73.0,poldrack-single-stim,s546
117,congruent,1.0,89.0,test,stroop,89,"89,71,82",803,red,red,,165373,stim,74.0,poldrack-single-stim,s546
118,congruent,0.0,82.0,test,stroop,71,"89,71,82",907,green,green,,167375,stim,75.0,poldrack-single-stim,s546
119,incongruent,1.0,82.0,test,stroop,82,"89,71,82",1785,green,red,,169377,stim,76.0,poldrack-single-stim,s546
120,congruent,1.0,89.0,test,stroop,89,"89,71,82",1066,red,red,,171516,stim,77.0,poldrack-single-stim,s546
121,congruent,1.0,71.0,test,stroop,71,"89,71,82",669,blue,blue,,173518,stim,78.0,poldrack-single-stim,s546
122,incongruent,1.0,82.0,test,stroop,82,"89,71,82",831,green,red,,175520,stim,79.0,poldrack-single-stim,s546
123,congruent,1.0,89.0,test,stroop,89,"89,71,82",679,red,red,,177658,stim,80.0,poldrack-single-stim,s546
124,incongruent,1.0,89.0,test,stroop,89,"89,71,82",715,red,blue,,179660,stim,81.0,poldrack-single-stim,s546
125,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1108,blue,red,,181662,stim,82.0,poldrack-single-stim,s546
126,incongruent,1.0,89.0,test,stroop,89,"89,71,82",1236,red,green,,183800,stim,83.0,poldrack-single-stim,s546
127,congruent,1.0,82.0,test,stroop,82,"89,71,82",730,green,green,,185939,stim,84.0,poldrack-single-stim,s546
128,congruent,1.0,71.0,test,stroop,71,"89,71,82",444,blue,blue,,188213,stim,85.0,poldrack-single-stim,s546
129,incongruent,0.0,82.0,test,stroop,89,"89,71,82",1440,green,blue,,190894,stim,86.0,poldrack-single-stim,s546
130,congruent,1.0,89.0,test,stroop,89,"89,71,82",488,red,red,,192896,stim,87.0,poldrack-single-stim,s546
131,congruent,1.0,82.0,test,stroop,82,"89,71,82",448,green,green,,194899,stim,88.0,poldrack-single-stim,s546
132,incongruent,1.0,71.0,test,stroop,71,"89,71,82",602,blue,green,,197175,stim,89.0,poldrack-single-stim,s546
133,incongruent,1.0,71.0,test,stroop,71,"89,71,82",499,blue,green,,199177,stim,90.0,poldrack-single-stim,s546
134,congruent,1.0,89.0,test,stroop,89,"89,71,82",912,red,red,,201179,stim,91.0,poldrack-single-stim,s546
135,incongruent,1.0,71.0,test,stroop,71,"89,71,82",967,blue,green,,203181,stim,92.0,poldrack-single-stim,s546
136,incongruent,1.0,71.0,test,stroop,71,"89,71,82",881,blue,red,,205183,stim,93.0,poldrack-single-stim,s546
137,incongruent,1.0,71.0,test,stroop,71,"89,71,82",595,blue,green,,207185,stim,94.0,poldrack-single-stim,s546
138,incongruent,1.0,71.0,test,stroop,71,"89,71,82",569,blue,red,,209187,stim,95.0,poldrack-single-stim,s546
5,congruent,0.0,82.0,practice,stroop,-1,"89,71,82",-1,green,green,,-72222,stim,1.0,poldrack-categorize,s548
7,incongruent,1.0,71.0,practice,stroop,71,"89,71,82",1104,blue,red,,-69965,stim,2.0,poldrack-categorize,s548
9,incongruent,1.0,89.0,practice,stroop,89,"89,71,82",889,red,green,,-67710,stim,3.0,poldrack-categorize,s548
11,incongruent,0.0,71.0,practice,stroop,82,"89,71,82",1218,blue,green,,-65454,stim,4.0,poldrack-categorize,s548
13,incongruent,0.0,82.0,practice,stroop,-1,"89,71,82",-1,green,red,,-63199,stim,5.0,poldrack-categorize,s548
15,congruent,1.0,89.0,practice,stroop,89,"89,71,82",581,red,red,,-60944,stim,6.0,poldrack-categorize,s548
17,congruent,1.0,71.0,practice,stroop,71,"89,71,82",1007,blue,blue,,-58690,stim,7.0,poldrack-categorize,s548
19,incongruent,1.0,82.0,practice,stroop,82,"89,71,82",831,green,blue,,-56434,stim,8.0,poldrack-categorize,s548
21,incongruent,1.0,89.0,practice,stroop,89,"89,71,82",493,red,blue,,-54179,stim,9.0,poldrack-categorize,s548
23,congruent,1.0,82.0,practice,stroop,82,"89,71,82",668,green,green,,-51922,stim,10.0,poldrack-categorize,s548
25,incongruent,1.0,71.0,practice,stroop,71,"89,71,82",813,blue,red,,-49666,stim,11.0,poldrack-categorize,s548
27,incongruent,1.0,89.0,practice,stroop,89,"89,71,82",521,red,green,,-47410,stim,12.0,poldrack-categorize,s548
29,incongruent,1.0,71.0,practice,stroop,71,"89,71,82",587,blue,green,,-45154,stim,13.0,poldrack-categorize,s548
31,incongruent,1.0,82.0,practice,stroop,82,"89,71,82",852,green,red,,-42898,stim,14.0,poldrack-categorize,s548
33,congruent,1.0,89.0,practice,stroop,89,"89,71,82",532,red,red,,-40642,stim,15.0,poldrack-categorize,s548
35,congruent,1.0,71.0,practice,stroop,71,"89,71,82",930,blue,blue,,-38386,stim,16.0,poldrack-categorize,s548
37,incongruent,1.0,82.0,practice,stroop,82,"89,71,82",615,green,blue,,-36130,stim,17.0,poldrack-categorize,s548
39,incongruent,1.0,89.0,practice,stroop,89,"89,71,82",570,red,blue,,-33873,stim,18.0,poldrack-categorize,s548
61,congruent,1.0,71.0,test,stroop,71,"89,71,82",899,blue,blue,,5781,stim,0.0,poldrack-single-stim,s548
62,incongruent,1.0,89.0,test,stroop,89,"89,71,82",722,red,green,,7784,stim,1.0,poldrack-single-stim,s548
63,congruent,1.0,82.0,test,stroop,82,"89,71,82",472,green,green,,10194,stim,2.0,poldrack-single-stim,s548
64,congruent,1.0,71.0,test,stroop,71,"89,71,82",454,blue,blue,,12196,stim,3.0,poldrack-single-stim,s548
65,congruent,1.0,89.0,test,stroop,89,"89,71,82",545,red,red,,14335,stim,4.0,poldrack-single-stim,s548
66,congruent,1.0,71.0,test,stroop,71,"89,71,82",1063,blue,blue,,16336,stim,5.0,poldrack-single-stim,s548
67,congruent,1.0,89.0,test,stroop,89,"89,71,82",532,red,red,,18338,stim,6.0,poldrack-single-stim,s548
68,incongruent,1.0,89.0,test,stroop,89,"89,71,82",809,red,green,,20341,stim,7.0,poldrack-single-stim,s548
69,congruent,1.0,71.0,test,stroop,71,"89,71,82",603,blue,blue,,22615,stim,8.0,poldrack-single-stim,s548
70,incongruent,1.0,82.0,test,stroop,82,"89,71,82",442,green,blue,,24618,stim,9.0,poldrack-single-stim,s548
71,incongruent,1.0,89.0,test,stroop,89,"89,71,82",550,red,blue,,26893,stim,10.0,poldrack-single-stim,s548
72,incongruent,1.0,82.0,test,stroop,82,"89,71,82",756,green,blue,,29167,stim,11.0,poldrack-single-stim,s548
73,incongruent,1.0,71.0,test,stroop,71,"89,71,82",733,blue,red,,31168,stim,12.0,poldrack-single-stim,s548
74,congruent,1.0,89.0,test,stroop,89,"89,71,82",368,red,red,,33850,stim,13.0,poldrack-single-stim,s548
75,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1081,blue,green,,35853,stim,14.0,poldrack-single-stim,s548
76,congruent,1.0,82.0,test,stroop,82,"89,71,82",522,green,green,,38127,stim,15.0,poldrack-single-stim,s548
77,congruent,1.0,71.0,test,stroop,71,"89,71,82",562,blue,blue,,40129,stim,16.0,poldrack-single-stim,s548
78,congruent,1.0,82.0,test,stroop,82,"89,71,82",706,green,green,,42131,stim,17.0,poldrack-single-stim,s548
79,incongruent,1.0,89.0,test,stroop,89,"89,71,82",612,red,blue,,44405,stim,18.0,poldrack-single-stim,s548
80,congruent,0.0,82.0,test,stroop,71,"89,71,82",578,green,green,,46544,stim,19.0,poldrack-single-stim,s548
81,congruent,1.0,71.0,test,stroop,71,"89,71,82",1188,blue,blue,,49089,stim,20.0,poldrack-single-stim,s548
82,incongruent,1.0,82.0,test,stroop,82,"89,71,82",854,green,red,,51499,stim,21.0,poldrack-single-stim,s548
83,incongruent,1.0,89.0,test,stroop,89,"89,71,82",422,red,green,,53502,stim,22.0,poldrack-single-stim,s548
84,incongruent,1.0,82.0,test,stroop,82,"89,71,82",574,green,red,,55505,stim,23.0,poldrack-single-stim,s548
85,incongruent,1.0,89.0,test,stroop,89,"89,71,82",548,red,blue,,57507,stim,24.0,poldrack-single-stim,s548
86,congruent,1.0,82.0,test,stroop,82,"89,71,82",530,green,green,,60053,stim,25.0,poldrack-single-stim,s548
87,congruent,1.0,89.0,test,stroop,89,"89,71,82",541,red,red,,62191,stim,26.0,poldrack-single-stim,s548
88,congruent,1.0,89.0,test,stroop,89,"89,71,82",656,red,red,,64193,stim,27.0,poldrack-single-stim,s548
89,congruent,1.0,82.0,test,stroop,82,"89,71,82",541,green,green,,66196,stim,28.0,poldrack-single-stim,s548
90,congruent,1.0,89.0,test,stroop,89,"89,71,82",557,red,red,,68470,stim,29.0,poldrack-single-stim,s548
91,incongruent,1.0,82.0,test,stroop,82,"89,71,82",712,green,blue,,70472,stim,30.0,poldrack-single-stim,s548
92,congruent,1.0,71.0,test,stroop,71,"89,71,82",513,blue,blue,,72475,stim,31.0,poldrack-single-stim,s548
93,incongruent,0.0,71.0,test,stroop,89,"89,71,82",577,blue,red,,74613,stim,32.0,poldrack-single-stim,s548
94,incongruent,1.0,89.0,test,stroop,89,"89,71,82",709,red,blue,,76615,stim,33.0,poldrack-single-stim,s548
95,incongruent,1.0,82.0,test,stroop,82,"89,71,82",938,green,red,,78889,stim,34.0,poldrack-single-stim,s548
96,congruent,1.0,82.0,test,stroop,82,"89,71,82",537,green,green,,81028,stim,35.0,poldrack-single-stim,s548
97,incongruent,1.0,71.0,test,stroop,71,"89,71,82",655,blue,red,,83437,stim,36.0,poldrack-single-stim,s548
98,congruent,1.0,89.0,test,stroop,89,"89,71,82",367,red,red,,85439,stim,37.0,poldrack-single-stim,s548
99,congruent,1.0,89.0,test,stroop,89,"89,71,82",575,red,red,,87441,stim,38.0,poldrack-single-stim,s548
100,incongruent,1.0,71.0,test,stroop,71,"89,71,82",777,blue,green,,90260,stim,39.0,poldrack-single-stim,s548
101,incongruent,1.0,82.0,test,stroop,82,"89,71,82",745,green,blue,,92262,stim,40.0,poldrack-single-stim,s548
102,incongruent,1.0,89.0,test,stroop,89,"89,71,82",539,red,green,,94264,stim,41.0,poldrack-single-stim,s548
103,congruent,1.0,71.0,test,stroop,71,"89,71,82",625,blue,blue,,96401,stim,42.0,poldrack-single-stim,s548
104,congruent,1.0,82.0,test,stroop,82,"89,71,82",826,green,green,,98403,stim,43.0,poldrack-single-stim,s548
105,incongruent,0.0,82.0,test,stroop,71,"89,71,82",1450,green,red,,100405,stim,44.0,poldrack-single-stim,s548
106,congruent,1.0,82.0,test,stroop,82,"89,71,82",551,green,green,,102407,stim,45.0,poldrack-single-stim,s548
107,incongruent,1.0,82.0,test,stroop,82,"89,71,82",490,green,red,,104410,stim,46.0,poldrack-single-stim,s548
108,congruent,1.0,82.0,test,stroop,82,"89,71,82",404,green,green,,106412,stim,47.0,poldrack-single-stim,s548
109,incongruent,1.0,82.0,test,stroop,82,"89,71,82",635,green,blue,,108413,stim,48.0,poldrack-single-stim,s548
110,congruent,1.0,89.0,test,stroop,89,"89,71,82",431,red,red,,110416,stim,49.0,poldrack-single-stim,s548
111,incongruent,1.0,71.0,test,stroop,71,"89,71,82",370,blue,green,,112690,stim,50.0,poldrack-single-stim,s548
112,incongruent,1.0,71.0,test,stroop,71,"89,71,82",538,blue,green,,114693,stim,51.0,poldrack-single-stim,s548
113,congruent,0.0,82.0,test,stroop,89,"89,71,82",535,green,green,,116832,stim,52.0,poldrack-single-stim,s548
114,congruent,1.0,71.0,test,stroop,71,"89,71,82",1017,blue,blue,,118834,stim,53.0,poldrack-single-stim,s548
115,congruent,1.0,89.0,test,stroop,89,"89,71,82",556,red,red,,120973,stim,54.0,poldrack-single-stim,s548
116,congruent,1.0,82.0,test,stroop,82,"89,71,82",404,green,green,,122975,stim,55.0,poldrack-single-stim,s548
117,congruent,1.0,82.0,test,stroop,82,"89,71,82",520,green,green,,124978,stim,56.0,poldrack-single-stim,s548
118,incongruent,1.0,89.0,test,stroop,89,"89,71,82",727,red,blue,,126979,stim,57.0,poldrack-single-stim,s548
119,incongruent,1.0,71.0,test,stroop,71,"89,71,82",663,blue,green,,129254,stim,58.0,poldrack-single-stim,s548
120,incongruent,1.0,71.0,test,stroop,71,"89,71,82",538,blue,green,,131256,stim,59.0,poldrack-single-stim,s548
121,incongruent,1.0,82.0,test,stroop,82,"89,71,82",1327,green,red,,133394,stim,60.0,poldrack-single-stim,s548
122,congruent,1.0,89.0,test,stroop,89,"89,71,82",505,red,red,,135805,stim,61.0,poldrack-single-stim,s548
123,incongruent,1.0,89.0,test,stroop,89,"89,71,82",505,red,green,,138078,stim,62.0,poldrack-single-stim,s548
124,congruent,1.0,89.0,test,stroop,89,"89,71,82",551,red,red,,140759,stim,63.0,poldrack-single-stim,s548
125,congruent,1.0,82.0,test,stroop,82,"89,71,82",684,green,green,,142761,stim,64.0,poldrack-single-stim,s548
126,congruent,1.0,89.0,test,stroop,89,"89,71,82",687,red,red,,145170,stim,65.0,poldrack-single-stim,s548
127,congruent,1.0,71.0,test,stroop,71,"89,71,82",482,blue,blue,,147309,stim,66.0,poldrack-single-stim,s548
128,incongruent,1.0,89.0,test,stroop,89,"89,71,82",1208,red,blue,,149991,stim,67.0,poldrack-single-stim,s548
129,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1317,blue,red,,151993,stim,68.0,poldrack-single-stim,s548
130,incongruent,1.0,82.0,test,stroop,82,"89,71,82",716,green,blue,,154131,stim,69.0,poldrack-single-stim,s548
131,congruent,1.0,71.0,test,stroop,71,"89,71,82",667,blue,blue,,157086,stim,70.0,poldrack-single-stim,s548
132,incongruent,1.0,71.0,test,stroop,71,"89,71,82",991,blue,red,,159089,stim,71.0,poldrack-single-stim,s548
133,incongruent,1.0,89.0,test,stroop,89,"89,71,82",972,red,blue,,161363,stim,72.0,poldrack-single-stim,s548
134,incongruent,1.0,82.0,test,stroop,82,"89,71,82",726,green,red,,163365,stim,73.0,poldrack-single-stim,s548
135,congruent,1.0,82.0,test,stroop,82,"89,71,82",667,green,green,,165367,stim,74.0,poldrack-single-stim,s548
136,congruent,1.0,71.0,test,stroop,71,"89,71,82",531,blue,blue,,167369,stim,75.0,poldrack-single-stim,s548
137,incongruent,1.0,89.0,test,stroop,89,"89,71,82",1202,red,green,,169371,stim,76.0,poldrack-single-stim,s548
138,congruent,1.0,89.0,test,stroop,89,"89,71,82",432,red,red,,171509,stim,77.0,poldrack-single-stim,s548
139,congruent,1.0,82.0,test,stroop,82,"89,71,82",634,green,green,,173511,stim,78.0,poldrack-single-stim,s548
140,incongruent,1.0,82.0,test,stroop,82,"89,71,82",554,green,blue,,175513,stim,79.0,poldrack-single-stim,s548
141,congruent,1.0,71.0,test,stroop,71,"89,71,82",865,blue,blue,,177652,stim,80.0,poldrack-single-stim,s548
142,incongruent,1.0,71.0,test,stroop,71,"89,71,82",567,blue,red,,179653,stim,81.0,poldrack-single-stim,s548
143,incongruent,1.0,82.0,test,stroop,82,"89,71,82",719,green,blue,,181656,stim,82.0,poldrack-single-stim,s548
144,incongruent,1.0,71.0,test,stroop,71,"89,71,82",895,blue,red,,183795,stim,83.0,poldrack-single-stim,s548
145,congruent,1.0,71.0,test,stroop,71,"89,71,82",616,blue,blue,,185933,stim,84.0,poldrack-single-stim,s548
146,congruent,1.0,89.0,test,stroop,89,"89,71,82",515,red,red,,188207,stim,85.0,poldrack-single-stim,s548
147,incongruent,1.0,71.0,test,stroop,71,"89,71,82",674,blue,green,,190890,stim,86.0,poldrack-single-stim,s548
148,congruent,1.0,89.0,test,stroop,89,"89,71,82",563,red,red,,192892,stim,87.0,poldrack-single-stim,s548
149,congruent,0.0,71.0,test,stroop,89,"89,71,82",511,blue,blue,,194894,stim,88.0,poldrack-single-stim,s548
150,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1169,blue,green,,197168,stim,89.0,poldrack-single-stim,s548
151,incongruent,1.0,89.0,test,stroop,89,"89,71,82",600,red,green,,199170,stim,90.0,poldrack-single-stim,s548
152,congruent,1.0,71.0,test,stroop,71,"89,71,82",574,blue,blue,,201174,stim,91.0,poldrack-single-stim,s548
153,incongruent,1.0,82.0,test,stroop,82,"89,71,82",954,green,red,,203176,stim,92.0,poldrack-single-stim,s548
154,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1155,blue,red,,205178,stim,93.0,poldrack-single-stim,s548
155,incongruent,1.0,89.0,test,stroop,89,"89,71,82",1341,red,green,,207179,stim,94.0,poldrack-single-stim,s548
156,incongruent,0.0,89.0,test,stroop,71,"89,71,82",894,red,blue,,209181,stim,95.0,poldrack-single-stim,s548
5,incongruent,1.0,82.0,practice,stroop,82,"89,71,82",1408,green,blue,,-55473,stim,1.0,poldrack-categorize,s549
7,incongruent,1.0,89.0,practice,stroop,89,"89,71,82",956,red,blue,,-53216,stim,2.0,poldrack-categorize,s549
9,congruent,1.0,89.0,practice,stroop,89,"89,71,82",674,red,red,,-50961,stim,3.0,poldrack-categorize,s549
11,congruent,1.0,71.0,practice,stroop,71,"89,71,82",451,blue,blue,,-48705,stim,4.0,poldrack-categorize,s549
13,incongruent,1.0,82.0,practice,stroop,82,"89,71,82",504,green,red,,-46451,stim,5.0,poldrack-categorize,s549
15,congruent,1.0,82.0,practice,stroop,82,"89,71,82",725,green,green,,-44194,stim,6.0,poldrack-categorize,s549
17,incongruent,1.0,89.0,practice,stroop,89,"89,71,82",706,red,green,,-41938,stim,7.0,poldrack-categorize,s549
19,incongruent,1.0,71.0,practice,stroop,71,"89,71,82",412,blue,green,,-39684,stim,8.0,poldrack-categorize,s549
21,incongruent,1.0,71.0,practice,stroop,71,"89,71,82",515,blue,red,,-37427,stim,9.0,poldrack-categorize,s549
43,congruent,1.0,89.0,test,stroop,89,"89,71,82",833,red,red,,5783,stim,0.0,poldrack-single-stim,s549
44,incongruent,1.0,71.0,test,stroop,71,"89,71,82",614,blue,green,,7785,stim,1.0,poldrack-single-stim,s549
45,congruent,1.0,82.0,test,stroop,82,"89,71,82",461,green,green,,10196,stim,2.0,poldrack-single-stim,s549
46,congruent,1.0,82.0,test,stroop,82,"89,71,82",675,green,green,,12197,stim,3.0,poldrack-single-stim,s549
47,congruent,1.0,89.0,test,stroop,89,"89,71,82",555,red,red,,14335,stim,4.0,poldrack-single-stim,s549
48,congruent,1.0,71.0,test,stroop,71,"89,71,82",550,blue,blue,,16338,stim,5.0,poldrack-single-stim,s549
49,congruent,1.0,89.0,test,stroop,89,"89,71,82",778,red,red,,18340,stim,6.0,poldrack-single-stim,s549
50,incongruent,1.0,71.0,test,stroop,71,"89,71,82",997,blue,green,,20343,stim,7.0,poldrack-single-stim,s549
51,congruent,1.0,89.0,test,stroop,89,"89,71,82",649,red,red,,22618,stim,8.0,poldrack-single-stim,s549
52,incongruent,1.0,71.0,test,stroop,71,"89,71,82",503,blue,red,,24620,stim,9.0,poldrack-single-stim,s549
53,incongruent,1.0,82.0,test,stroop,82,"89,71,82",1231,green,blue,,26894,stim,10.0,poldrack-single-stim,s549
54,incongruent,1.0,82.0,test,stroop,82,"89,71,82",651,green,blue,,29168,stim,11.0,poldrack-single-stim,s549
55,incongruent,1.0,82.0,test,stroop,82,"89,71,82",639,green,red,,31171,stim,12.0,poldrack-single-stim,s549
56,congruent,1.0,71.0,test,stroop,71,"89,71,82",674,blue,blue,,33853,stim,13.0,poldrack-single-stim,s549
57,incongruent,1.0,89.0,test,stroop,89,"89,71,82",367,red,blue,,35855,stim,14.0,poldrack-single-stim,s549
58,congruent,1.0,71.0,test,stroop,71,"89,71,82",423,blue,blue,,38129,stim,15.0,poldrack-single-stim,s549
59,congruent,1.0,89.0,test,stroop,89,"89,71,82",547,red,red,,40131,stim,16.0,poldrack-single-stim,s549
60,congruent,1.0,89.0,test,stroop,89,"89,71,82",527,red,red,,42133,stim,17.0,poldrack-single-stim,s549
61,incongruent,1.0,89.0,test,stroop,89,"89,71,82",1193,red,blue,,44408,stim,18.0,poldrack-single-stim,s549
62,congruent,1.0,82.0,test,stroop,82,"89,71,82",560,green,green,,46545,stim,19.0,poldrack-single-stim,s549
63,congruent,1.0,71.0,test,stroop,71,"89,71,82",496,blue,blue,,49091,stim,20.0,poldrack-single-stim,s549
64,incongruent,1.0,89.0,test,stroop,89,"89,71,82",444,red,green,,51502,stim,21.0,poldrack-single-stim,s549
65,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1103,blue,red,,53504,stim,22.0,poldrack-single-stim,s549
66,incongruent,1.0,82.0,test,stroop,82,"89,71,82",1092,green,red,,55505,stim,23.0,poldrack-single-stim,s549
67,incongruent,1.0,82.0,test,stroop,82,"89,71,82",712,green,blue,,57508,stim,24.0,poldrack-single-stim,s549
68,congruent,1.0,71.0,test,stroop,71,"89,71,82",494,blue,blue,,60054,stim,25.0,poldrack-single-stim,s549
69,congruent,1.0,82.0,test,stroop,82,"89,71,82",616,green,green,,62193,stim,26.0,poldrack-single-stim,s549
70,congruent,1.0,89.0,test,stroop,89,"89,71,82",475,red,red,,64195,stim,27.0,poldrack-single-stim,s549
71,congruent,1.0,82.0,test,stroop,82,"89,71,82",574,green,green,,66197,stim,28.0,poldrack-single-stim,s549
72,congruent,1.0,89.0,test,stroop,89,"89,71,82",612,red,red,,68473,stim,29.0,poldrack-single-stim,s549
73,incongruent,1.0,89.0,test,stroop,89,"89,71,82",1449,red,blue,,70475,stim,30.0,poldrack-single-stim,s549
74,congruent,1.0,71.0,test,stroop,71,"89,71,82",607,blue,blue,,72477,stim,31.0,poldrack-single-stim,s549
75,incongruent,1.0,89.0,test,stroop,89,"89,71,82",907,red,green,,74615,stim,32.0,poldrack-single-stim,s549
76,incongruent,1.0,71.0,test,stroop,71,"89,71,82",1234,blue,green,,76617,stim,33.0,poldrack-single-stim,s549
77,incongruent,1.0,71.0,test,stroop,71,"89,71,82",711,blue,green,,78892,stim,34.0,poldrack-single-stim,s549
78,congruent,1.0,89.0,test,stroop,89,"89,71,82",619,red,red,,81032,stim,35.0,poldrack-single-stim,s549
79,incongruent,1.0,89.0,test,stroop,89,"89,71,82",896,red,green,,83442,stim,36.0,poldrack-single-stim,s549
80,congruent,1.0,71.0,test,stroop,71,"89,71,82",420,blue,blue,,85444,stim,37.0,poldrack-single-stim,s549
